2.625000000000000000e+01
2.650000000000000000e+01
2.625000000000000000e+01
2.675000000000000000e+01
2.525000000000000000e+01
2.575000000000000000e+01
2.650000000000000000e+01
2.675000000000000000e+01
2.550000000000000000e+01
2.475000000000000000e+01
2.700000000000000000e+01
2.525000000000000000e+01
2.525000000000000000e+01
2.425000000000000000e+01
2.500000000000000000e+01
2.525000000000000000e+01
2.550000000000000000e+01
2.575000000000000000e+01
2.775000000000000000e+01
2.775000000000000000e+01
2.575000000000000000e+01
2.450000000000000000e+01
2.400000000000000000e+01
2.475000000000000000e+01
2.475000000000000000e+01
2.475000000000000000e+01
2.475000000000000000e+01
2.650000000000000000e+01
2.550000000000000000e+01
2.425000000000000000e+01
2.450000000000000000e+01
2.475000000000000000e+01
2.650000000000000000e+01
2.525000000000000000e+01
2.400000000000000000e+01
2.400000000000000000e+01
2.450000000000000000e+01
2.525000000000000000e+01
2.500000000000000000e+01
2.475000000000000000e+01
2.600000000000000000e+01
2.450000000000000000e+01
2.475000000000000000e+01
2.475000000000000000e+01
2.450000000000000000e+01
2.475000000000000000e+01
2.400000000000000000e+01
2.400000000000000000e+01
2.425000000000000000e+01
2.475000000000000000e+01
2.475000000000000000e+01
2.450000000000000000e+01
2.475000000000000000e+01
2.450000000000000000e+01
2.425000000000000000e+01
2.450000000000000000e+01
2.600000000000000000e+01
2.475000000000000000e+01
2.425000000000000000e+01
2.350000000000000000e+01
2.375000000000000000e+01
2.350000000000000000e+01
2.475000000000000000e+01
2.550000000000000000e+01
